Component, CC
edu.umd.cs.findbugs.Lookup,4
edu.umd.cs.findbugs.classfile.ReflectionDatabaseFactory,2
edu.umd.cs.findbugs.ba.npe.TypeQualifierNullnessAnnotationDatabase,8
edu.umd.cs.findbugs.ba.DominatorsAnalysis,2
edu.umd.cs.findbugs.ba.npe.IsNullValueTest,2
edu.umd.cs.findbugs.Tokenizer,2
edu.umd.cs.findbugs.ba.type.ExceptionSet,3
edu.umd.cs.findbugs.filter.SignatureUtil,3
edu.umd.cs.findbugs.ba.JCIPAnnotationDatabase,4
edu.umd.cs.findbugs.ba.jsr305.TypeQualifierValue,11
edu.umd.cs.findbugs.ba.interproc.MethodPropertyDatabase,4
edu.umd.cs.findbugs.ResourceCreationPoint,2
edu.umd.cs.findbugs.ba.BetterCFGBuilder2,10
edu.umd.cs.findbugs.gui2.OriginalGUI2ProjectFile,1
edu.umd.cs.findbugs.FindBugsTestCase,13
edu.umd.cs.findbugs.detect.MethodReturnValueStreamFactory,2
edu.umd.cs.findbugs.FatalException,2
edu.umd.cs.findbugs.visitclass.Constants2,2
edu.umd.cs.findbugs.BugCategory,3
edu.umd.cs.findbugs.ba.URLClassPathRepository,2
edu.umd.cs.findbugs.classfile.engine.asm.EngineRegistrar,2
edu.umd.cs.findbugs.detect.FindSqlInjection,8
edu.umd.cs.findbugs.ba.DataflowAnalysis,2
edu.umd.cs.findbugs.ba.XClass,5
edu.umd.cs.findbugs.classfile.IDatabaseFactory,2
edu.umd.cs.findbugs.detect.RuntimeExceptionCapture,5
edu.umd.cs.findbugs.Plugin,41
edu.umd.cs.findbugs.gui2.OSXAdapter,2
edu.umd.cs.findbugs.BugCollectionBugReporter,13
edu.umd.cs.findbugs.detect.FunctionsThatMightBeMistakenForProcedures,15
net.jcip.annotations.Immutable,1
edu.umd.cs.findbugs.classfile.engine.bcel.DominatorsAnalysisFactory,2
edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefDataflow,2
edu.umd.cs.findbugs.FuzzyBugComparator,4
edu.umd.cs.findbugs.SelfCalls,2
edu.umd.cs.findbugs.ba.ch.InheritanceGraph,2
edu.umd.cs.findbugs.classfile.engine.bcel.ClassContextClassAnalysisEngine,2
edu.umd.cs.findbugs.InstructionScanner,2
edu.umd.cs.findbugs.classfile.impl.package-info,2
edu.umd.cs.findbugs.classfile.impl.ZipFileCodeBase,8
edu.umd.cs.findbugs.ba.ca.CallListDataflow,2
edu.umd.cs.findbugs.ba.CFGBuilderFactory,2
edu.umd.cs.findbugs.ba.heap.LoadDataflow,1
edu.umd.cs.findbugs.gui.AnnotatedString,1
edu.umd.cs.findbugs.classfile.impl.ZipFileCodeBaseEntry,3
edu.umd.cs.findbugs.filter.StringSetMatch,2
edu.umd.cs.findbugs.classfile.IClassPath,3
edu.umd.cs.findbugs.ba.NullnessAnnotationDatabase,7
edu.umd.cs.findbugs.ba.heap.StoreAnalysis,2
edu.umd.cs.findbugs.visitclass.PreorderVisitorTest,3
edu.umd.cs.findbugs.cloud.appEngine.AppEngineCloudAuthTests,1
edu.umd.cs.findbugs.classfile.engine.bcel.AnalysisFactory,2
edu.umd.cs.findbugs.ba.bcp.Invoke,4
edu.umd.cs.findbugs.filter.DesignationMatcher,2
edu.umd.cs.findbugs.classfile.engine.bcel.UnconditionalValueDerefDataflowFactory,2
edu.umd.cs.findbugs.ba.jsr305.SourceSinkType,3
edu.umd.cs.findbugs.ba.bcp.FieldAccess,2
edu.umd.cs.findbugs.gui2.FindBugsLayoutManager,5
edu.umd.cs.findbugs.ba.vna.ValueNumber,6
edu.umd.cs.findbugs.workflow.MergeSummarizeAndView,27
edu.umd.cs.findbugs.CommandLineUiCallback,23
edu.umd.cs.findbugs.config.AnalysisFeatureSetting,3
edu.umd.cs.findbugs.ba.InnerClassAccess,3
edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefSet,5
edu.umd.cs.findbugs.bugReporter.BugReporterDecorator,5
edu.umd.cs.findbugs.ba.ca.CallList,2
edu.umd.cs.findbugs.filter.Matcher,2
edu.umd.cs.findbugs.TextUICommandLine,33
edu.umd.cs.findbugs.gui.AnalysisRun,3
edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDatabase,4
edu.umd.cs.findbugs.detect.DoInsideDoPrivileged,3
edu.umd.cs.findbugs.util.RegexStringMatcher,2
edu.umd.cs.findbugs.util.EditDistance,6
edu.umd.cs.findbugs.visitclass.AnnotationVisitor,5
edu.umd.cs.findbugs.detect.InconsistentAnnotations,3
edu.umd.cs.findbugs.gui2.FilterFactoryTest,1
edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDataflow,2
edu.umd.cs.findbugs.ba.type.ExceptionSetFactory,2
edu.umd.cs.findbugs.cloud.CloudFactory,39
edu.umd.cs.findbugs.annotations.ReturnValuesAreNonnullByDefault,3
edu.umd.cs.findbugs.model.ClassNameRewriterUtil,2
edu.umd.cs.findbugs.XMLBugReporter,14
edu.umd.cs.findbugs.ErrorCountingBugReporter,3
edu.umd.cs.findbugs.detect.FindBadCast2,12
edu.umd.cs.findbugs.classfile.engine.AbstractMethodVisitor,2
edu.umd.cs.findbugs.SortedBugCollection,76
edu.umd.cs.findbugs.tools.html.PrettyPrintBugDescriptions,2
edu.umd.cs.findbugs.ba.SignatureConverter,2
edu.umd.cs.findbugs.sourceViewer.JavaSourceDocument,2
edu.umd.cs.findbugs.ba.CheckReturnValueAnnotation,5
edu.umd.cs.findbugs.ba.npe.IsNullValueDataflow,1
edu.umd.cs.findbugs.detect.LostLoggerDueToWeakReference,9
edu.umd.cs.findbugs.JavaVersionException,2
edu.umd.cs.findbugs.classfile.IAnalysisCache,4
edu.umd.cs.findbugs.ba.ClassSummary,6
edu.umd.cs.findbugs.cloudInterface.CloudFactory,1
edu.umd.cs.findbugs.gui2.MainFrameHelper,4
edu.umd.cs.findbugs.util.ContainsCamelCaseWordStringMatcher,4
edu.umd.cs.findbugs.ba.ch.Subtypes2Test,2
edu.umd.cs.findbugs.cloud.NameLookup,2
edu.umd.cs.findbugs.tools.FilterPropertyDatabase,6
edu.umd.cs.findbugs.ba.obl.StateSet,4
edu.umd.cs.findbugs.ba.ch.Subtypes2,17
edu.umd.cs.findbugs.ba.generic.GenericSignatureParserTest,3
edu.umd.cs.findbugs.ba.bcp.SingleInstruction,2
edu.umd.cs.findbugs.tools.xml.CheckMessages,5
edu.umd.cs.findbugs.detect.InfiniteRecursiveLoop2,4
edu.umd.cs.findbugs.detect.IteratorIdioms,2
edu.umd.cs.findbugs.ba.AbstractClassMember,2
edu.umd.cs.findbugs.util.Multiset,11
edu.umd.cs.findbugs.util.ClassNameTest,4
edu.umd.cs.findbugs.gui2.FindBugsFBAFileFilter,2
edu.umd.cs.findbugs.ba.bcp.FieldVariable,2
edu.umd.cs.findbugs.ba.SignatureParserTest,2
edu.umd.cs.findbugs.filter.CompoundMatcher,3
edu.umd.cs.findbugs.ResourceCollection,2
edu.umd.cs.findbugs.jaif.JAIFToken,2
edu.umd.cs.findbugs.cloud.db.LocalNameLookup,2
edu.umd.cs.findbugs.ba.BasicBlock,5
edu.umd.cs.findbugs.ba.XField,3
edu.umd.cs.findbugs.FilterBugReporter,2
edu.umd.cs.findbugs.FindBugs,33
edu.umd.cs.findbugs.annotations.DischargesObligation,2
edu.umd.cs.findbugs.charsets.SourceCharset,1
edu.umd.cs.findbugs.detect.AppendingToAnObjectOutputStream,2
edu.umd.cs.findbugs.DelegatingBugReporter,3
edu.umd.cs.findbugs.gui2.FBFileChooser,2
edu.umd.cs.findbugs.visitclass.DismantleBytecodeTest,3
edu.umd.cs.findbugs.ba.type.TopType,2
edu.umd.cs.findbugs.ba.ClassNotFoundExceptionParser,4
edu.umd.cs.findbugs.ba.vna.AvailableLoad,2
edu.umd.cs.findbugs.ba.obl.package-info,2
edu.umd.cs.findbugs.BugAccumulator,13
edu.umd.cs.findbugs.ba.vna.LoadedFieldSet,2
edu.umd.cs.findbugs.annotations.SuppressWarnings,2
edu.umd.cs.findbugs.classfile.IAnalysisEngineRegistrar,2
edu.umd.cs.findbugs.classfile.IMethodAnalysisEngine,2
edu.umd.cs.findbugs.ba.bcp.Monitorenter,2
edu.umd.cs.findbugs.detect.RefComparisonWarningProperty,3
edu.umd.cs.findbugs.gui2.FindBugsFBPFileFilter,2
edu.umd.cs.findbugs.detect.UselessSubclassMethod,4
edu.umd.cs.findbugs.detect.FindOpenStream,7
edu.umd.cs.findbugs.PropertyBundle,7
edu.umd.cs.findbugs.cloudInterface.Cloud,1
edu.umd.cs.findbugs.ba.obl.State,2
edu.umd.cs.findbugs.ba.vna.ValueNumberDataflow,3
edu.umd.cs.findbugs.detect.BooleanReturnNull,4
edu.umd.cs.findbugs.classfile.ICodeBase,2
edu.umd.cs.findbugs.ba.type.ExceptionObjectType,2
edu.umd.cs.findbugs.ba.InstructionHandleMap,2
edu.umd.cs.findbugs.detect.DumbMethods,39
edu.umd.cs.findbugs.ba.AbstractDataflowTestDriver,1
edu.umd.cs.findbugs.ba.MethodHash,4
edu.umd.cs.findbugs.gui2.CloudCommentsPaneSwing,3
edu.umd.cs.findbugs.classfile.engine.SelfMethodCalls,4
edu.umd.cs.findbugs.BytecodeScanningDetector,3
edu.umd.cs.findbugs.classfile.impl.DirectoryCodeBase,3
edu.umd.cs.findbugs.ba.ObjectTypeFactory,6
edu.umd.cs.findbugs.ba.TestCaseDetector,2
edu.umd.cs.findbugs.gui2.BugSet,9
edu.umd.cs.findbugs.gui.RunAnalysisDialog,2
edu.umd.cs.findbugs.ba.CFGPrinter,3
edu.umd.cs.findbugs.ba.vna.ValueNumberFrame,8
edu.umd.cs.findbugs.annotations.DefaultAnnotation,3
edu.umd.cs.findbugs.classfile.engine.bcel.UnpackedBytecodeCallback,2
edu.umd.cs.findbugs.anttask.MineBugHistoryTask,2
edu.umd.cs.findbugs.FindBugsMain,2
edu.umd.cs.findbugs.WarningSuppressor,2
net.jcip.annotations.GuardedBy,2
edu.umd.cs.findbugs.config.ProjectFilterSettingsTest,5
edu.umd.cs.findbugs.graph.Graph,2
edu.umd.cs.findbugs.visitclass.DismantleBytecode,14
edu.umd.cs.findbugs.jaif.JAIFScannerTest,2
edu.umd.cs.findbugs.ba.bcp.Load,2
edu.umd.cs.findbugs.ba.PutfieldScanner,5
edu.umd.cs.findbugs.ResourceTrackingDetector,6
edu.umd.cs.findbugs.ba.jsr305.DirectlyRelevantTypeQualifiersDatabase,3
edu.umd.cs.findbugs.CallSite,2
edu.umd.cs.findbugs.PluginException,2
edu.umd.cs.findbugs.ba.ReverseDepthFirstSearch,2
edu.umd.cs.findbugs.ba.bcp.Opcode,2
edu.umd.cs.findbugs.ba.Debug,2
edu.umd.cs.findbugs.annotations.DefaultAnnotationForMethods,3
edu.umd.cs.findbugs.gui2.BugSaver,3
edu.umd.cs.findbugs.annotations.DesireWarning,1
edu.umd.cs.findbugs.detect.FindCircularDependencies,2
edu.umd.cs.findbugs.detect.FindFloatMath,2
edu.umd.cs.findbugs.ba.type.BottomType,2
edu.umd.cs.findbugs.workflow.MineBugHistory,9
edu.umd.cs.findbugs.classfile.package-info,3
edu.umd.cs.findbugs.detect.FindNonShortCircuit,2
edu.umd.cs.findbugs.ba.generic.GenericSignatureParser,5
edu.umd.cs.findbugs.ba.LiveLocalStoreDataflow,2
edu.umd.cs.findbugs.Detector2,2
edu.umd.cs.findbugs.detect.DroppedException,8
edu.umd.cs.findbugs.detect.BadSyntaxForRegularExpression,7
edu.umd.cs.findbugs.tools.FilterAndCombineBitfieldPropertyDatabase,7
edu.umd.cs.findbugs.detect.ReflectiveClasses,4
edu.umd.cs.findbugs.xml.XMLWriteable,2
edu.umd.cs.findbugs.detect.URLProblems,2
edu.umd.cs.findbugs.classfile.ICodeBaseEntry,2
edu.umd.cs.findbugs.ba.jsr305.FindBugsDefaultAnnotations,3
edu.umd.cs.findbugs.ba.generic.GenericUtilities,10
edu.umd.cs.findbugs.classfile.impl.DelegatingCodeBaseIterator,2
edu.umd.cs.findbugs.classfile.impl.ZipCodeBaseFactory,4
edu.umd.cs.findbugs.util.MultiMap,5
edu.umd.cs.findbugs.detect.IntCast2LongAsInstant,8
edu.umd.cs.findbugs.ba.RepositoryClassParser,3
edu.umd.cs.findbugs.ba.npe.ParameterNullnessProperty,1
edu.umd.cs.findbugs.gui.ConsoleLogger,1
edu.umd.cs.findbugs.cloud.appEngine.MockAppEngineCloudClient,1
edu.umd.cs.findbugs.config.InvocationEnvironment,2
edu.umd.cs.findbugs.util.SubtypeTypeMatcher,5
edu.umd.cs.findbugs.ba.AnnotationEnumeration,3
edu.umd.cs.findbugs.IntAnnotation,3
edu.umd.cs.findbugs.props.PriorityAdjustment,5
edu.umd.cs.findbugs.workflow.CloudReport,3
edu.umd.cs.findbugs.classfile.engine.bcel.ObligationDataflowFactory,4
edu.umd.cs.findbugs.userAnnotations.UserAnnotationPlugin,4
edu.umd.cs.findbugs.detect.SuperfluousInstanceOf,2
edu.umd.cs.findbugs.ba.jsr305.ParameterAnnotationAccumulator,4
edu.umd.cs.findbugs.props.AbstractWarningProperty,2
edu.umd.cs.findbugs.BugDesignation,13
edu.umd.cs.findbugs.ba.npe.LocationWhereValueBecomesNull,2
edu.umd.cs.findbugs.detect.BuildUnconditionalParamDerefDatabase,11
edu.umd.cs.findbugs.ba.generic.GenericUtilitiesTest,3
edu.umd.cs.findbugs.gui2.HashList,2
edu.umd.cs.findbugs.annotations.Priority,3
edu.umd.cs.findbugs.cloud.NotSignedInException,2
edu.umd.cs.findbugs.xml.QuoteMetaCharacters,2
edu.umd.cs.findbugs.classfile.engine.bcel.DefinitelyNullSetDataflowFactory,3
edu.umd.cs.findbugs.detect.CbeckMustOverrideSuperAnnotation,3
edu.umd.cs.findbugs.gui2.ClearGuiSaveState,3
edu.umd.cs.findbugs.graph.AbstractEdge,4
edu.umd.cs.findbugs.jaif.JAIFSyntaxException,2
edu.umd.cs.findbugs.ba.AnalysisFeatures,4
edu.umd.cs.findbugs.detect.IncompatMaskTest,4
edu.umd.cs.findbugs.ba.PruneUnconditionalExceptionThrowerEdges,10
edu.umd.cs.findbugs.detect.FindLocalSelfAssignment2,3
edu.umd.cs.findbugs.cloud.username.AppEngineNameLookup,18
edu.umd.cs.findbugs.bcel.generic.NULL2Z,2
edu.umd.cs.findbugs.ba.npe.NullValueUnconditionalDeref,3
edu.umd.cs.findbugs.detect.FindBadCast,2
edu.umd.cs.findbugs.config.ProjectFilterSettings,6
edu.umd.cs.findbugs.props.WarningPropertySet,9
edu.umd.cs.findbugs.cloud.appEngine.AppEngineCloudNetworkClient,2
edu.umd.cs.findbugs.plugins.DuplicatePluginIdDescriptor,3
edu.umd.cs.findbugs.visitclass.BetterVisitor,2
edu.umd.cs.findbugs.detect.IOStreamFactory,2
edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabaseAction,5
edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonCollector,5
edu.umd.cs.findbugs.ba.Frame,5
edu.umd.cs.findbugs.cloud.appEngine.AppEngineCloudCallbackTests,1
edu.umd.cs.findbugs.filter.PriorityMatcher,2
edu.umd.cs.findbugs.gui.LogSync,1
edu.umd.cs.findbugs.detect.DefaultEncodingDetector,6
edu.umd.cs.findbugs.classfile.engine.bcel.LoadDataflowFactory,2
edu.umd.cs.findbugs.ba.jsr305.ParameterAnnotationLookupResult,2
edu.umd.cs.findbugs.AnalysisCacheToRepositoryAdapter,2
edu.umd.cs.findbugs.filter.MemberMatcher,3
edu.umd.cs.findbugs.asm.ClassNodeDetector,2
edu.umd.cs.findbugs.IGuiCallback,23
edu.umd.cs.findbugs.ba.OpcodeStackScanner,5
edu.umd.cs.findbugs.ba.npe.ParameterNullnessPropertyDatabase,3
edu.umd.cs.findbugs.ba.jsr305.BackwardTypeQualifierDataflowAnalysis,4
edu.umd.cs.findbugs.gui.AboutDialog,2
edu.umd.cs.findbugs.classfile.ClassNameMismatchException,2
edu.umd.cs.findbugs.ba.jsr305.JSR305NullnessAnnotations,2
edu.umd.cs.findbugs.detect.TrainUnconditionalDerefParams,4
edu.umd.cs.findbugs.architecture.PackageDependenciesTest,9
edu.umd.cs.findbugs.detect.FindUninitializedGet,12
edu.umd.cs.findbugs.ba.LockDataflow,2
edu.umd.cs.findbugs.anttask.FindBugsViewerTask,4
edu.umd.cs.findbugs.detect.FindInconsistentSync2,11
edu.umd.cs.findbugs.detect.FindHEmismatch,12
edu.umd.cs.findbugs.classfile.engine.bcel.CFGFactory,6
edu.umd.cs.findbugs.detect.FindTwoLockWait,3
edu.umd.cs.findbugs.ba.type.ThrownException,2
edu.umd.cs.findbugs.plugins.DuplicatePluginIdError,1
edu.umd.cs.findbugs.graph.MergeVertices,2
edu.umd.cs.findbugs.graph.DepthFirstSearch,2
edu.umd.cs.findbugs.gui2.FBFrame,4
edu.umd.cs.findbugs.detect.FindRefComparison,44
edu.umd.cs.findbugs.cloud.MutableCloudTask,4
edu.umd.cs.findbugs.anttask.UnionBugs2,6
edu.umd.cs.findbugs.classfile.engine.bcel.DepthFirstSearchFactory,2
edu.umd.cs.findbugs.BugReporter,4
edu.umd.cs.findbugs.sourceViewer.JavaScanner,2
edu.umd.cs.findbugs.ba.UnresolvedXMethod,11
edu.umd.cs.findbugs.detect.FindDeadLocalStores,13
edu.umd.cs.findbugs.classfile.engine.bcel.IsNullValueDataflowFactory,3
edu.umd.cs.findbugs.xml.Dom4JXMLOutput,4
edu.umd.cs.findbugs.FindBugsProgress,3
edu.umd.cs.findbugs.ba.AnnotationRetentionDatabase,3
edu.umd.cs.findbugs.bugReporter.SuppressionDecorator,9
edu.umd.cs.findbugs.ba.jsr305.SourceSinkInfo,3
edu.umd.cs.findbugs.PackageMemberAnnotation,12
edu.umd.cs.findbugs.ba.obl.ObligationFactory,5
edu.umd.cs.findbugs.detect.InconsistentSyncWarningProperty,3
edu.umd.cs.findbugs.cloud.db.AppEngineNameLookup,5
edu.umd.cs.findbugs.ba.AnalysisCacheToAnalysisContextAdapter,11
edu.umd.cs.findbugs.classfile.engine.bcel.LiveLocalStoreDataflowFactory,3
edu.umd.cs.findbugs.cloud.OnlineCloud,1
edu.umd.cs.findbugs.config.CommandLine,9
edu.umd.cs.findbugs.gui2.AbstractSwingGuiCallback,4
edu.umd.cs.findbugs.annotations.OverrideMustInvoke,3
edu.umd.cs.findbugs.ba.XFactory,9
edu.umd.cs.findbugs.ba.npe.IsNullConditionDecision,3
edu.umd.cs.findbugs.util.ProfilingMapCache,3
edu.umd.cs.findbugs.detect.ResolveAllReferences,2
edu.umd.cs.findbugs.launchGUI.LaunchGUI,3
edu.umd.cs.findbugs.classfile.engine.bcel.AssignedFieldMapFactory,2
edu.umd.cs.findbugs.ba.bcp.New,2
edu.umd.cs.findbugs.filter.MethodMatcher,3
edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifier,2
edu.umd.cs.findbugs.IClassScreener,2
edu.umd.cs.findbugs.IFindBugsEngine,6
edu.umd.cs.findbugs.xml.XMLOutput,3
edu.umd.cs.findbugs.graph.VertexChooser,2
edu.umd.cs.findbugs.util.DualKeyHashMap,4
edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabase,4
edu.umd.cs.findbugs.workflow.RebornIssues,7
edu.umd.cs.findbugs.detect.CrossSiteScripting,10
edu.umd.cs.findbugs.ba.obl.ObligationPolicyDatabaseEntry,4
edu.umd.cs.findbugs.ba.BytecodeScanner,2
edu.umd.cs.findbugs.ClassScreenerTest,2
edu.umd.cs.findbugs.classfile.impl.NestedZipFileCodeBaseLocator,2
edu.umd.cs.findbugs.ba.npe2.Decision,2
edu.umd.cs.findbugs.JavaVersion,2
edu.umd.cs.findbugs.detect.IncompatMask,6
edu.umd.cs.findbugs.CategoryFilteringBugReporter,2
edu.umd.cs.findbugs.classfile.FieldDescriptor,4
edu.umd.cs.findbugs.gui2.FBDialog,2
edu.umd.cs.findbugs.util.TestDesktopIntegration,6
edu.umd.cs.findbugs.mbeans.AnalysisMXBean,2
edu.umd.cs.findbugs.userAnnotations.ri.JDBCUserAnnotationPlugin,16
edu.umd.cs.findbugs.workflow.RejarClassesForAnalysis,27
edu.umd.cs.findbugs.Footprint,4
edu.umd.cs.findbugs.detect.FindJSR166LockMonitorenter,11
edu.umd.cs.findbugs.detect.BuildCheckReturnAnnotationDatabase,8
edu.umd.cs.findbugs.TestDesktopIntegration,7
edu.umd.cs.findbugs.workflow.Filter,39
edu.umd.cs.findbugs.annotations.NonNull,3
edu.umd.cs.findbugs.detect.FindNullDerefsInvolvingNonShortCircuitEvaluation,3
edu.umd.cs.findbugs.detect.InfiniteLoop,6
edu.umd.cs.findbugs.QueryBugAnnotations,3
edu.umd.cs.findbugs.util.NullIterator,3
edu.umd.cs.findbugs.NewResults,3
edu.umd.cs.findbugs.model.MovedClassMap,2
edu.umd.cs.findbugs.SystemProperties,19
edu.umd.cs.findbugs.classfile.RecomputableClassAnalysisEngine,2
edu.umd.cs.findbugs.tools.html.ColorAlternator,2
edu.umd.cs.findbugs.cloud.AbstractCloud,75
edu.umd.cs.findbugs.workflow.DefectDensity,6
edu.umd.cs.findbugs.gui2.Sortables,24
edu.umd.cs.findbugs.workflow.SourceSearcher,5
edu.umd.cs.findbugs.ba.ResourceValue,2
edu.umd.cs.findbugs.tools.html.PlainPrintBugDescriptions,2
edu.umd.cs.findbugs.ba.JavaClassAndMethodChooser,2
edu.umd.cs.findbugs.OpcodeStackItemTest,2
edu.umd.cs.findbugs.ba.LockSet,2
edu.umd.cs.findbugs.ba.MethodUnprofitableException,2
edu.umd.cs.findbugs.annotations.ExpectWarning,2
edu.umd.cs.findbugs.graph.AbstractVertex,3
edu.umd.cs.findbugs.BugInstance,106
edu.umd.cs.findbugs.ba.generic.TestGenericObjectType,3
edu.umd.cs.findbugs.classfile.impl.NestedZipFileCodeBase,4
edu.umd.cs.findbugs.detect.FindUnsyncGet,2
edu.umd.cs.findbugs.classfile.engine.bcel.NonExceptionPostdominatorsAnalysisFactory,2
edu.umd.cs.findbugs.detect.NoteSuppressedWarnings,4
edu.umd.cs.findbugs.gui2.BugRenderer,6
edu.umd.cs.findbugs.classfile.analysis.package-info,1
edu.umd.cs.findbugs.config.SortedProperties,2
edu.umd.cs.findbugs.FindBugsAnalysisFeatures,3
edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBase,4
edu.umd.cs.findbugs.detect.FindDoubleCheck,3
edu.umd.cs.findbugs.gui2.CompoundMatcher,2
edu.umd.cs.findbugs.gui2.FilterActivity,2
edu.umd.cs.findbugs.AnalysisError,3
edu.umd.cs.findbugs.classfile.analysis.ClassData,3
edu.umd.cs.findbugs.ba.InnerClassAccessMap,5
edu.umd.cs.findbugs.ba.type.DoubleExtraType,2
edu.umd.cs.findbugs.cloud.db.DBStats,9
edu.umd.cs.findbugs.ba.heap.LoadAnalysis,2
edu.umd.cs.findbugs.gui2.AboutDialog,6
edu.umd.cs.findbugs.detect.NoteNonNullAnnotations,2
edu.umd.cs.findbugs.DetectorsTest,11
edu.umd.cs.findbugs.charsets.UTF8,4
edu.umd.cs.findbugs.workflow.RecursiveSearchForJavaFiles,2
edu.umd.cs.findbugs.detect.FindMismatchedWaitOrNotify,2
edu.umd.cs.findbugs.detect.Naming,22
edu.umd.cs.findbugs.classfile.engine.bcel.TypeDataflowFactory,4
edu.umd.cs.findbugs.gui2.PreferencesFrame,4
edu.umd.cs.findbugs.workflow.UnionResults,12
edu.umd.cs.findbugs.detect.FindEmptySynchronizedBlock,2
edu.umd.cs.findbugs.classfile.MissingClassException,2
edu.umd.cs.findbugs.ba.npe2.DefinitelyNullSet,2
edu.umd.cs.findbugs.ba.npe2.DefinitelyNullSetDataflow,2
edu.umd.cs.findbugs.gui2.HelpDialog,2
edu.umd.cs.findbugs.annotations.DesireNoWarning,8
edu.umd.cs.findbugs.detect.FindUnconditionalWait,3
edu.umd.cs.findbugs.props.WarningProperty,2
edu.umd.cs.findbugs.ba.Location,2
edu.umd.cs.findbugs.ba.ComparableField,1
edu.umd.cs.findbugs.util.MapCache,3
edu.umd.cs.findbugs.detect.TrainFieldStoreTypes,3
edu.umd.cs.findbugs.ba.MissingClassException,3
edu.umd.cs.findbugs.ba.IncompatibleTypes,20
edu.umd.cs.findbugs.ba.npe2.TestDefinitelyNullSet,3
edu.umd.cs.findbugs.detect.InitializationChain,2
edu.umd.cs.findbugs.ba.FrameDataflowAnalysis,5
edu.umd.cs.findbugs.gui2.AbstractSwingGuiCallback,2
edu.umd.cs.findbugs.cloud.appEngine.BugFilingHelper,2
edu.umd.cs.findbugs.MethodAnnotation,19
edu.umd.cs.findbugs.internalAnnotations.SlashedClassNameTest,5
edu.umd.cs.findbugs.ml.GenerateUIDs,3
edu.umd.cs.findbugs.annotations.NoWarning,2
edu.umd.cs.findbugs.gui2.SpringUtilities,4
edu.umd.cs.findbugs.jaif.JAIFEnumConstant,2
edu.umd.cs.findbugs.ba.StaticField,1
edu.umd.cs.findbugs.BugAnnotation,3
edu.umd.cs.findbugs.detect.FindFieldSelfAssignment,13
edu.umd.cs.findbugs.ba.ClassMember,4
edu.umd.cs.findbugs.BugCollection,22
edu.umd.cs.findbugs.detect.StreamEscape,2
edu.umd.cs.findbugs.classfile.analysis.FieldInfo,4
edu.umd.cs.findbugs.tools.html.PrintBugDescriptions,3
edu.umd.cs.findbugs.ba.type.package-info,2
net.jcip.annotations.ThreadSafe,2
edu.umd.cs.findbugs.ba.AssertionMethods,6
edu.umd.cs.findbugs.ba.npe.NonNullSpecification,3
edu.umd.cs.findbugs.ba.SourceFileDataSource,3
edu.umd.cs.findbugs.filter.NotMatcher,2
edu.umd.cs.findbugs.ba.type.StandardTypeMerger,8
edu.umd.cs.findbugs.ba.Edge,4
edu.umd.cs.findbugs.annotations.CheckForNull,3
edu.umd.cs.findbugs.detect.TestingGround2,4
edu.umd.cs.findbugs.detect.CheckTypeQualifiers,11
edu.umd.cs.findbugs.anttask.DataFile,2
edu.umd.cs.findbugs.detect.StreamResourceTracker,3
edu.umd.cs.findbugs.workflow.CopyBuggySource,18
edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDataflowAnalysis,3
edu.umd.cs.findbugs.classfile.engine.bcel.BlockTypeAnalysisFactory,2
edu.umd.cs.findbugs.AnalysisOptions,5
edu.umd.cs.findbugs.ba.AssignedFieldMap,2
edu.umd.cs.findbugs.detect.MutableLock,2
edu.umd.cs.findbugs.gui.OSXAdapter,1
edu.umd.cs.findbugs.gui2.ProjectSettings,5
edu.umd.cs.findbugs.classfile.InvalidClassFileFormatException,2
edu.umd.cs.findbugs.workflow.Update,27
edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBaseEntry,3
edu.umd.cs.findbugs.workflow.ListBugDatabaseInfo,7
edu.umd.cs.findbugs.jaif.JAIFParser,2
edu.umd.cs.findbugs.detect.ExplicitSerialization,2
edu.umd.cs.findbugs.gui2.NewFilterFromBug,5
edu.umd.cs.findbugs.model.RegenerateClassFeatures,5
edu.umd.cs.findbugs.workflow.CountClassVersions,5
edu.umd.cs.findbugs.SortingBugReporter,5
edu.umd.cs.findbugs.ba.EdgeTypes,3
edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDataflowFactory,2
edu.umd.cs.findbugs.classfile.ResourceNotFoundException,2
edu.umd.cs.findbugs.cloud.DoNothingCloud,11
edu.umd.cs.findbugs.detect.NoteNonnullReturnValues,3
edu.umd.cs.findbugs.WarningComparator,2
edu.umd.cs.findbugs.classfile.engine.bcel.LockCheckerFactory,2
edu.umd.cs.findbugs.EmacsBugReporter,6
edu.umd.cs.findbugs.ba.AbstractFrameModelingVisitor,6
