Component, CC
java.edu.umd.cs.findbugs.CategoryFilteringBugReporter,3
java.edu.umd.cs.findbugs.classfile.FieldDescriptor,5
java5.edu.umd.cs.findbugs.gui2.FBDialog,2
java.edu.umd.cs.findbugs.util.TestDesktopIntegration,6
java.edu.umd.cs.findbugs.ba.jsr305.package-info,1
java.edu.umd.cs.findbugs.mbeans.AnalysisMXBean,2
java.edu.umd.cs.findbugs.userAnnotations.ri.JDBCUserAnnotationPlugin,16
java.edu.umd.cs.findbugs.workflow.RejarClassesForAnalysis,29
java.edu.umd.cs.findbugs.Footprint,5
java.edu.umd.cs.findbugs.detect.FindJSR166LockMonitorenter,11
java.edu.umd.cs.findbugs.detect.BuildCheckReturnAnnotationDatabase,10
java.edu.umd.cs.findbugs.TestDesktopIntegration,7
java.edu.umd.cs.findbugs.workflow.Filter,45
java.edu.umd.cs.findbugs.annotations.NonNull,4
java.edu.umd.cs.findbugs.detect.FindNullDerefsInvolvingNonShortCircuitEvaluation,3
java.edu.umd.cs.findbugs.detect.InfiniteLoop,8
java.edu.umd.cs.findbugs.QueryBugAnnotations,3
java.edu.umd.cs.findbugs.util.NullIterator,3
java.edu.umd.cs.findbugs.NewResults,3
java.edu.umd.cs.findbugs.model.MovedClassMap,2
java.edu.umd.cs.findbugs.SystemProperties,24
java.edu.umd.cs.findbugs.classfile.RecomputableClassAnalysisEngine,2
tools.edu.umd.cs.findbugs.tools.html.ColorAlternator,2
java.edu.umd.cs.findbugs.cloud.AbstractCloud,80
java.edu.umd.cs.findbugs.workflow.DefectDensity,6
java5.edu.umd.cs.findbugs.gui2.Sortables,24
gui.edu.umd.cs.findbugs.gui2.NewFilterFrame,1
java.edu.umd.cs.findbugs.workflow.SourceSearcher,5
java.edu.umd.cs.findbugs.ba.ResourceValue,2
tools.edu.umd.cs.findbugs.tools.html.PlainPrintBugDescriptions,4
java.edu.umd.cs.findbugs.ba.JavaClassAndMethodChooser,2
junit.edu.umd.cs.findbugs.OpcodeStackItemTest,3
java.edu.umd.cs.findbugs.ba.LockSet,2
gui.edu.umd.cs.findbugs.gui2.MainFrameMenu,14
java.edu.umd.cs.findbugs.ba.MethodUnprofitableException,2
java5.edu.umd.cs.findbugs.annotations.ExpectWarning,2
java.edu.umd.cs.findbugs.graph.AbstractVertex,3
java.edu.umd.cs.findbugs.BugInstance,131
junit.edu.umd.cs.findbugs.ba.generic.TestGenericObjectType,4
java.edu.umd.cs.findbugs.classfile.impl.NestedZipFileCodeBase,4
java.edu.umd.cs.findbugs.detect.FindUnsyncGet,2
java.edu.umd.cs.findbugs.classfile.engine.bcel.NonExceptionPostdominatorsAnalysisFactory,2
java.edu.umd.cs.findbugs.detect.NoteSuppressedWarnings,5
java5.edu.umd.cs.findbugs.gui2.BugRenderer,6
java.edu.umd.cs.findbugs.classfile.analysis.package-info,2
java.edu.umd.cs.findbugs.config.SortedProperties,2
java.edu.umd.cs.findbugs.FindBugsAnalysisFeatures,4
java.edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBase,5
java.edu.umd.cs.findbugs.detect.FindDoubleCheck,3
java5.edu.umd.cs.findbugs.gui2.CompoundMatcher,2
java5.edu.umd.cs.findbugs.gui2.FilterActivity,2
java.edu.umd.cs.findbugs.AnalysisError,3
java.edu.umd.cs.findbugs.classfile.analysis.ClassData,3
java.edu.umd.cs.findbugs.ba.InnerClassAccessMap,6
java.edu.umd.cs.findbugs.ba.type.DoubleExtraType,2
java.edu.umd.cs.findbugs.cloud.db.DBStats,9
java.edu.umd.cs.findbugs.ba.heap.LoadAnalysis,2
java5.edu.umd.cs.findbugs.gui2.AboutDialog,6
java.edu.umd.cs.findbugs.internalAnnotations.AnalysisContextContained,1
java.edu.umd.cs.findbugs.detect.NoteNonNullAnnotations,4
junit.edu.umd.cs.findbugs.DetectorsTest,17
java.edu.umd.cs.findbugs.charsets.UTF8,5
java.edu.umd.cs.findbugs.workflow.RecursiveSearchForJavaFiles,2
java.edu.umd.cs.findbugs.detect.FindMismatchedWaitOrNotify,2
java.edu.umd.cs.findbugs.detect.Naming,24
gui.edu.umd.cs.findbugs.gui2.Util,1
java.edu.umd.cs.findbugs.classfile.engine.bcel.TypeDataflowFactory,4
java5.edu.umd.cs.findbugs.gui2.PreferencesFrame,4
java.edu.umd.cs.findbugs.workflow.UnionResults,15
java.edu.umd.cs.findbugs.detect.FindEmptySynchronizedBlock,2
java.edu.umd.cs.findbugs.classfile.MissingClassException,2
java.edu.umd.cs.findbugs.ba.npe2.DefinitelyNullSet,2
java.edu.umd.cs.findbugs.ba.npe2.DefinitelyNullSetDataflow,2
java5.edu.umd.cs.findbugs.gui2.HelpDialog,2
java.edu.umd.cs.findbugs.annotations.DesireNoWarning,9
gui.edu.umd.cs.findbugs.gui2.MainFrame,23
java.edu.umd.cs.findbugs.detect.FindUnconditionalWait,3
java.edu.umd.cs.findbugs.props.WarningProperty,2
java.edu.umd.cs.findbugs.ba.Location,3
java.edu.umd.cs.findbugs.ba.ComparableField,1
java.edu.umd.cs.findbugs.util.MapCache,3
java.edu.umd.cs.findbugs.detect.TrainFieldStoreTypes,3
java.edu.umd.cs.findbugs.ba.MissingClassException,3
java.edu.umd.cs.findbugs.ba.IncompatibleTypes,22
junit.edu.umd.cs.findbugs.ba.npe2.TestDefinitelyNullSet,3
java.edu.umd.cs.findbugs.detect.InitializationChain,5
java.edu.umd.cs.findbugs.ba.FrameDataflowAnalysis,6
java.edu.umd.cs.findbugs.gui2.AbstractSwingGuiCallback,2
java.edu.umd.cs.findbugs.cloud.appEngine.BugFilingHelper,2
java.edu.umd.cs.findbugs.MethodAnnotation,23
junit.edu.umd.cs.findbugs.internalAnnotations.SlashedClassNameTest,5
java.edu.umd.cs.findbugs.ml.GenerateUIDs,3
java5.edu.umd.cs.findbugs.annotations.NoWarning,2
gui.edu.umd.cs.findbugs.gui2.SourceDirectoryWizard,1
java5.edu.umd.cs.findbugs.gui2.SpringUtilities,4
java.edu.umd.cs.findbugs.jaif.JAIFEnumConstant,2
gui.edu.umd.cs.findbugs.gui2.FindBugsFBAFileFilter,1
java.edu.umd.cs.findbugs.ba.StaticField,1
java.edu.umd.cs.findbugs.BugAnnotation,3
java.edu.umd.cs.findbugs.detect.FindFieldSelfAssignment,15
java.edu.umd.cs.findbugs.ba.ClassMember,4
java.edu.umd.cs.findbugs.BugCollection,24
java.edu.umd.cs.findbugs.detect.StreamEscape,2
java.edu.umd.cs.findbugs.classfile.analysis.FieldInfo,7
tools.edu.umd.cs.findbugs.tools.html.PrintBugDescriptions,3
java.edu.umd.cs.findbugs.ba.type.package-info,3
java.net.jcip.annotations.ThreadSafe,2
java.edu.umd.cs.findbugs.ba.AssertionMethods,8
java.edu.umd.cs.findbugs.ba.npe.NonNullSpecification,3
java.edu.umd.cs.findbugs.ba.SourceFileDataSource,4
java.edu.umd.cs.findbugs.filter.NotMatcher,3
java.edu.umd.cs.findbugs.ba.type.StandardTypeMerger,10
java.edu.umd.cs.findbugs.ba.Edge,4
java.edu.umd.cs.findbugs.annotations.CheckForNull,4
java.edu.umd.cs.findbugs.detect.TestingGround2,6
java.edu.umd.cs.findbugs.detect.CheckTypeQualifiers,22
antTask.edu.umd.cs.findbugs.anttask.DataFile,2
java.edu.umd.cs.findbugs.detect.StreamResourceTracker,3
java.edu.umd.cs.findbugs.workflow.CopyBuggySource,19
java.edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDataflowAnalysis,5
java.edu.umd.cs.findbugs.classfile.engine.bcel.BlockTypeAnalysisFactory,2
java.edu.umd.cs.findbugs.AnalysisOptions,5
java.edu.umd.cs.findbugs.ba.AssignedFieldMap,2
java.edu.umd.cs.findbugs.detect.MutableLock,2
java.edu.umd.cs.findbugs.gui.OSXAdapter,1
java5.edu.umd.cs.findbugs.gui2.ProjectSettings,5
java.edu.umd.cs.findbugs.classfile.InvalidClassFileFormatException,2
obsolete.edu.umd.cs.findbugs.gui.AboutDialog,3
java.edu.umd.cs.findbugs.workflow.Update,30
java.edu.umd.cs.findbugs.classfile.impl.ZipInputStreamCodeBaseEntry,3
java.edu.umd.cs.findbugs.workflow.ListBugDatabaseInfo,11
java.edu.umd.cs.findbugs.jaif.JAIFParser,3
obsolete.edu.umd.cs.findbugs.gui.DefaultSortedTableModel,4
java.edu.umd.cs.findbugs.detect.ExplicitSerialization,4
java5.edu.umd.cs.findbugs.gui2.NewFilterFromBug,5
obsolete.edu.umd.cs.findbugs.gui.BugInstanceGroup,3
java.edu.umd.cs.findbugs.model.RegenerateClassFeatures,5
java.edu.umd.cs.findbugs.workflow.CountClassVersions,7
java.edu.umd.cs.findbugs.SortingBugReporter,5
java.edu.umd.cs.findbugs.ba.EdgeTypes,3
java.edu.umd.cs.findbugs.ba.jsr305.TypeQualifierDataflowFactory,3
java.edu.umd.cs.findbugs.classfile.ResourceNotFoundException,2
java.edu.umd.cs.findbugs.cloud.DoNothingCloud,14
java.edu.umd.cs.findbugs.detect.NoteNonnullReturnValues,3
java.edu.umd.cs.findbugs.WarningComparator,2
java.edu.umd.cs.findbugs.classfile.engine.bcel.LockCheckerFactory,2
java.edu.umd.cs.findbugs.EmacsBugReporter,8
java.edu.umd.cs.findbugs.ba.AbstractFrameModelingVisitor,7
java5.edu.umd.cs.findbugs.gui2.MainFrameMenu,4
java.edu.umd.cs.findbugs.ba.InstanceField,1
java.edu.umd.cs.findbugs.cloud.db.DriverShim,3
java.edu.umd.cs.findbugs.ba.npe.RedundantBranch,2
java.edu.umd.cs.findbugs.mbeans.AnalysisBeanImpl,2
java.edu.umd.cs.findbugs.xml.XMLAttributeList,6
java.edu.umd.cs.findbugs.ba.jsr305.FlowValue,7
java.edu.umd.cs.findbugs.detect.WaitInLoop,2
gui.edu.umd.cs.findbugs.gui2.BugSaver,2
java.edu.umd.cs.findbugs.ba.interproc.PropertyDatabase,8
java.edu.umd.cs.findbugs.classfile.engine.bcel.ReverseDepthFirstSearchFactory,2
gui.edu.umd.cs.findbugs.gui2.SorterTableColumnModel,3
java.edu.umd.cs.findbugs.detect.NoteCheckReturnValue,6
java.edu.umd.cs.findbugs.ba.URLClassPath,3
java5.edu.umd.cs.findbugs.gui2.Util,5
java.edu.umd.cs.findbugs.util.AnyTypeMatcher,2
java.edu.umd.cs.findbugs.classfile.IAnalysisEngine,2
java.edu.umd.cs.findbugs.ba.CompactLocationNumbering,2
java.edu.umd.cs.findbugs.util.Archive,4
java.edu.umd.cs.findbugs.ba.interproc.package-info,2
java.edu.umd.cs.findbugs.classfile.impl.AnalysisCache,15
java.edu.umd.cs.findbugs.graph.VisitationTimeComparator,3
java.edu.umd.cs.findbugs.AppVersion,3
java.edu.umd.cs.findbugs.detect.FindNonSerializableStoreIntoSession,5
java.edu.umd.cs.findbugs.workflow.CountByPackagePrefix,7
java.edu.umd.cs.findbugs.ba.AbstractDataflow,2
java5.edu.umd.cs.findbugs.gui2.ViewFilter,36
obsolete.edu.umd.cs.findbugs.gui.OSXAdapter,4
java.edu.umd.cs.findbugs.FirstPassDetector,3
java.edu.umd.cs.findbugs.detect.MutableStaticFields,6
gui.edu.umd.cs.findbugs.gui2.FBFileChooser,2
java.edu.umd.cs.findbugs.workflow.PrintAppVersion,4
java.edu.umd.cs.findbugs.annotations.DesireWarning,10
java.edu.umd.cs.findbugs.cloud.CloudPluginBuilder,4
java5.edu.umd.cs.findbugs.gui2.RecentMenu,4
java.edu.umd.cs.findbugs.detect.RedundantInterfaces,2
java.edu.umd.cs.findbugs.annotations.Nullable,4
tools.edu.umd.cs.findbugs.tools.junit.JUnitJarRunner,6
java.edu.umd.cs.findbugs.classfile.engine.bcel.ReturnPathDataflowFactory,2
java.edu.umd.cs.findbugs.ba.ca.package-info,3
java.edu.umd.cs.findbugs.ba.ReversePostOrder,2
java.edu.umd.cs.findbugs.classfile.Global,2
java.edu.umd.cs.findbugs.detect.CheckRelaxingNullnessAnnotation,3
java.edu.umd.cs.findbugs.ba.StackDepthAnalysis,2
antTask.edu.umd.cs.findbugs.anttask.ConvertXmlToTextTask,5
java.edu.umd.cs.findbugs.classfile.engine.ClassDataAnalysisEngine,4
antTask.edu.umd.cs.findbugs.anttask.SetBugDatabaseInfoTask,3
java.edu.umd.cs.findbugs.ba.jsr305.ReturnTypeAnnotationLookupResult,2
java.edu.umd.cs.findbugs.ba.generic.GenericObjectType,14
java.edu.umd.cs.findbugs.classfile.analysis.ClassNameAndSuperclassInfo,6
gui.edu.umd.cs.findbugs.sourceViewer.HighlightInformation,1
java.edu.umd.cs.findbugs.cloud.username.ClearCloudPreferences,1
java.edu.umd.cs.findbugs.cloud.SignInCancelledException,2
java.edu.umd.cs.findbugs.classfile.impl.DelegatingCodeBaseEntry,2
java.edu.umd.cs.findbugs.DetectorFactoryChooser,2
java.edu.umd.cs.findbugs.visitclass.PrintClass,6
java.edu.umd.cs.findbugs.ba.npe.IsNullValueFrameModelingVisitor,10
java.edu.umd.cs.findbugs.util.NotImplementedYetException,3
java.edu.umd.cs.findbugs.detect.NoteUnconditionalParamDerefs,7
java.edu.umd.cs.findbugs.classfile.IErrorLogger,2
java.edu.umd.cs.findbugs.ba.ch.InterproceduralCallGraph,2
java.edu.umd.cs.findbugs.bcel.CFGDetector,4
java.edu.umd.cs.findbugs.cloud.username.NameLookup,8
java.edu.umd.cs.findbugs.cloud.username.NoNameLookup,7
java.edu.umd.cs.findbugs.ba.BlockTypeDataflow,1
java.edu.umd.cs.findbugs.ba.npe.IsNullValue,9
java.edu.umd.cs.findbugs.detect.FormatStringChecker,16
junit.edu.umd.cs.findbugs.detect.FindSqlInjectionTest,2
java.edu.umd.cs.findbugs.gui.BugInstanceGroup,1
java.edu.umd.cs.findbugs.I18N,14
junit.edu.umd.cs.findbugs.UpdateCheckerTest,10
java5.edu.umd.cs.findbugs.gui2.BugAspects,3
java.edu.umd.cs.findbugs.ba.DepthFirstSearch,2
java.edu.umd.cs.findbugs.detect.Noise,8
java.edu.umd.cs.findbugs.SloppyBugComparator,3
java.edu.umd.cs.findbugs.xml.XPathFind,4
java.edu.umd.cs.findbugs.plan.AnalysisPass,2
java.edu.umd.cs.findbugs.detect.BadUseOfReturnValue,2
java.edu.umd.cs.findbugs.classfile.engine.bcel.AssertionMethodsFactory,2
java.edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor,12
java.edu.umd.cs.findbugs.classfile.IClassAnalysisEngine,2
java.edu.umd.cs.findbugs.plan.DetectorOrderingConstraint,2
java.edu.umd.cs.findbugs.gui.AnalysisErrorDialog,2
java.edu.umd.cs.findbugs.log.YourKitController,11
java.edu.umd.cs.findbugs.detect.StringConcatenation,3
java.edu.umd.cs.findbugs.ba.CompoundMethodChooser,2
java.edu.umd.cs.findbugs.plan.OrderingConstraintException,2
java5.edu.umd.cs.findbugs.gui2.CommentsArea,46
java.edu.umd.cs.findbugs.detect.FindSelfComparison,30
java.edu.umd.cs.findbugs.ba.INullnessAnnotationDatabase,4
java.edu.umd.cs.findbugs.detect.BuildInterproceduralCallGraph,2
java.edu.umd.cs.findbugs.graph.SearchTreeBuilder,2
java.edu.umd.cs.findbugs.detect.BuildObligationPolicyDatabase,21
java.edu.umd.cs.findbugs.ba.bcp.Binding,2
java.edu.umd.cs.findbugs.classfile.ICodeBaseLocator,2
java.edu.umd.cs.findbugs.detect.FindFloatEquality,6
java.edu.umd.cs.findbugs.ByteCodePatternDetector,2
java.edu.umd.cs.findbugs.ba.deref.package-info,1
junit.edu.umd.cs.findbugs.ba.npe.NonNullParamPropertyTest,4
java.edu.umd.cs.findbugs.workflow.BugHistory,7
java.edu.umd.cs.findbugs.SourceLineAnnotation,15
java.edu.umd.cs.findbugs.cloud.UserDesignation,4
java.edu.umd.cs.findbugs.StartTime,3
java.edu.umd.cs.findbugs.detect.FindNakedNotify,2
obsolete.edu.umd.cs.findbugs.gui.SwingGUIBugReporter,3
java.edu.umd.cs.findbugs.ba.interproc.FieldPropertyDatabase,4
java.edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation,11
java.edu.umd.cs.findbugs.ba.ResourceValueFrameModelingVisitor,2
java.edu.umd.cs.findbugs.xml.XMLOutputUtil,4
java5.edu.umd.cs.findbugs.gui2.GUI2CommandLine,5
java.edu.umd.cs.findbugs.FieldWarningSuppressor,3
java.edu.umd.cs.findbugs.ba.DataflowAnalysisException,2
java.edu.umd.cs.findbugs.BugAnnotationVisitor,1
java.edu.umd.cs.findbugs.detect.SynchronizeOnClassLiteralNotGetClass,2
java.edu.umd.cs.findbugs.updates.UpdateChecker,11
java.edu.umd.cs.findbugs.detect.MultithreadedInstanceAccess,4
java.edu.umd.cs.findbugs.classfile.impl.ClassFactory,4
java.edu.umd.cs.findbugs.detect.TestASM,5
java.edu.umd.cs.findbugs.classfile.impl.FilesystemCodeBaseLocator,2
java.edu.umd.cs.findbugs.bcel.generic.package-info,1
java.edu.umd.cs.findbugs.ba.JavaClassAndMethod,2
java.edu.umd.cs.findbugs.Detector,2
junit.edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest,4
java.edu.umd.cs.findbugs.classfile.engine.bcel.ForwardTypeQualifierDataflowFactoryFactory,2
java.edu.umd.cs.findbugs.detect.BadAppletConstructor,2
java.edu.umd.cs.findbugs.detect.StreamFactory,2
java.edu.umd.cs.findbugs.detect.LockedFields,4
java.edu.umd.cs.findbugs.ba.type.NullType,4
java.edu.umd.cs.findbugs.ba.bcp.OneVariableInstruction,2
java.edu.umd.cs.findbugs.FieldAnnotation,10
java.edu.umd.cs.findbugs.ba.AbstractDominatorsAnalysis,3
java.edu.umd.cs.findbugs.BugAnnotationUtil,2
java.edu.umd.cs.findbugs.ba.bcp.package-info,3
java.edu.umd.cs.findbugs.DetectorToDetector2Adapter,3
java.edu.umd.cs.findbugs.classfile.IClassPathBuilder,2
java.edu.umd.cs.findbugs.ba.StackDepth,2
java.edu.umd.cs.findbugs.ba.InvalidBytecodeException,2
java.edu.umd.cs.findbugs.detect.InstantiateStaticClass,3
java.edu.umd.cs.findbugs.Version,71
gui.edu.umd.cs.findbugs.gui2.NewProjectWizard,15
java.edu.umd.cs.findbugs.classfile.IScannableCodeBase,2
java.edu.umd.cs.findbugs.graph.Transpose,2
java.edu.umd.cs.findbugs.graph.SearchTree,2
java.edu.umd.cs.findbugs.ba.EqualsKindSummary,4
java.edu.umd.cs.findbugs.detect.IDivResultCastToDouble,3
junit.edu.umd.cs.findbugs.UsageTrackerTest,5
gui.edu.umd.cs.findbugs.gui2.GUISaveState,10
java.edu.umd.cs.findbugs.AddMessages,7
java.edu.umd.cs.findbugs.detect.NullDerefProperty,8
java.edu.umd.cs.findbugs.bcel.PreorderDetector,2
java.edu.umd.cs.findbugs.ba.AnalysisContext,32
java.edu.umd.cs.findbugs.detect.OverridingEqualsNotSymmetrical,14
java.edu.umd.cs.findbugs.ba.bcp.ByteCodePattern,2
java.edu.umd.cs.findbugs.ba.ca.CallListAnalysis,3
java.edu.umd.cs.findbugs.NoOpFindBugsProgress,2
java.edu.umd.cs.findbugs.detect.UncallableMethodOfAnonymousClass,16
java.edu.umd.cs.findbugs.detect.FindSleepWithLockHeld,3
java.edu.umd.cs.findbugs.detect.NumberConstructor,7
java.edu.umd.cs.findbugs.workflow.TestingGround,7
java.edu.umd.cs.findbugs.classfile.engine.ClassParserUsingASM,25
java5.edu.umd.cs.findbugs.gui2.FindBugsLayoutManagerFactory,2
java.edu.umd.cs.findbugs.annotations.When,2
java.edu.umd.cs.findbugs.annotations.CleanupObligation,2
java.edu.umd.cs.findbugs.ba.bcp.IfNull,2
java.edu.umd.cs.findbugs.ba.constant.Constant,5
java.edu.umd.cs.findbugs.plan.ReportingDetectorFactorySelector,2
java.edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonFinder,24
java.edu.umd.cs.findbugs.VersionInsensitiveBugComparator,3
java5.edu.umd.cs.findbugs.gui2.GUISaveState,9
java.edu.umd.cs.findbugs.ba.Dataflow,8
java.edu.umd.cs.findbugs.ba.ResourceValueAnalysis,6
java.edu.umd.cs.findbugs.classfile.engine.ClassInfoAnalysisEngine,5
java.edu.umd.cs.findbugs.detect.FieldItemSummary,10
java.edu.umd.cs.findbugs.CallGraphEdge,1
java.edu.umd.cs.findbugs.ba.npe.ReturnPathTypeDataflow,2
java.edu.umd.cs.findbugs.ba.ResourceValueFrame,2
java.edu.umd.cs.findbugs.ba.type.ExtendedTypes,2
java.edu.umd.cs.findbugs.detect.StreamFrameModelingVisitor,3
java.edu.umd.cs.findbugs.ba.npe2.AcmpCondition,2
java.edu.umd.cs.findbugs.ba.vna.MergeTree,2
java.edu.umd.cs.findbugs.detect.StartInConstructor,4
java.edu.umd.cs.findbugs.detect.SynchronizingOnContentsOfFieldToProtectField,5
java.edu.umd.cs.findbugs.ba.obl.ObligationAcquiredOrReleasedInLoopException,2
java.edu.umd.cs.findbugs.cloud.DBCloud,98
java.edu.umd.cs.findbugs.classfile.engine.bcel.CompactLocationNumberingFactory,2
java.edu.umd.cs.findbugs.detect.DontCatchIllegalMonitorStateException,2
java.edu.umd.cs.findbugs.classfile.analysis.AnnotatedObject,5
java5.edu.umd.cs.findbugs.gui2.MainFrameLoadSaveHelper,4
java5.edu.umd.cs.findbugs.sourceViewer.NumberedEditorKit,2
java.edu.umd.cs.findbugs.classfile.engine.bcel.ExceptionSetFactoryFactory,2
gui.edu.umd.cs.findbugs.gui2.MainFrameLoadSaveHelper,8
java.edu.umd.cs.findbugs.classfile.engine.bcel.ValueNumberDataflowFactory,3
java.edu.umd.cs.findbugs.detect.EqualsOperandShouldHaveClassCompatibleWithThis,8
java.edu.umd.cs.findbugs.ba.vna.ValueNumberAnalysisFeatures,2
java.edu.umd.cs.findbugs.ba.npe.IsNullValueFrame,10
java.edu.umd.cs.findbugs.util.JavaWebStart,6
java.edu.umd.cs.findbugs.ba.AbstractBlockOrder,3
antTask.edu.umd.cs.findbugs.anttask.UnionBugs,4
java.edu.umd.cs.findbugs.detect.RepeatedConditionals,2
gui.edu.umd.cs.findbugs.gui2.SelectPluginsDialog,2
java.edu.umd.cs.findbugs.ba.TargetEnumeratingVisitor,2
java.edu.umd.cs.findbugs.ba.EdgeChooser,2
junit.edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest,2
java.edu.umd.cs.findbugs.classfile.engine.ClassNameAndSuperclassInfoAnalysisEngine,2
java.edu.umd.cs.findbugs.ba.DebugRepositoryLookupFailureCallback,4
java.edu.umd.cs.findbugs.ba.package-info,3
java.edu.umd.cs.findbugs.detect.FindFinalizeInvocations,2
java.edu.umd.cs.findbugs.ba.AbstractMethod,8
java.edu.umd.cs.findbugs.ba.npe.DerefFinder,4
java.edu.umd.cs.findbugs.filter.FieldMatcher,5
java.edu.umd.cs.findbugs.detect.FindBugsSummaryStats,4
java.edu.umd.cs.findbugs.ba.vna.package-info,3
java.edu.umd.cs.findbugs.classfile.IClassFactory,3
java.edu.umd.cs.findbugs.BugAnnotationWithSourceLines,3
java.edu.umd.cs.findbugs.graph.GraphEdge,2
java.edu.umd.cs.findbugs.ba.npe.UsagesRequiringNonNullValues,4
java.edu.umd.cs.findbugs.ba.jsr305.TypeQualifierAnnotationLookupResult,2
junit.edu.umd.cs.findbugs.workflow.FindSeqNumTest,3
java.edu.umd.cs.findbugs.Project,56
java.edu.umd.cs.findbugs.detect.StaticCalendarDetector,10
gui.edu.umd.cs.findbugs.gui2.FindBugsAnalysisFileFilter,1
java.edu.umd.cs.findbugs.gui.Grouper,1
java.edu.umd.cs.findbugs.ba.DataflowValueChooser,2
java.edu.umd.cs.findbugs.graph.StronglyConnectedComponents,2
java5.edu.umd.cs.findbugs.gui2.BugTreeModel,14
java.edu.umd.cs.findbugs.ba.bcp.LocalVariable,2
java.edu.umd.cs.findbugs.util.ClassPathUtil,4
java.edu.umd.cs.findbugs.ba.bcp.PatternElement,3
java.edu.umd.cs.findbugs.TextUIBugReporter,16
java.edu.umd.cs.findbugs.BugProperty,2
java.edu.umd.cs.findbugs.ba.NullnessAnnotation,7
gui.edu.umd.cs.findbugs.gui2.PluginUpdateDialog,7
java.edu.umd.cs.findbugs.InstructionScannerGenerator,2
java.edu.umd.cs.findbugs.ClassAnnotation,9
java.edu.umd.cs.findbugs.detect.QuestionableBooleanAssignment,2
java.edu.umd.cs.findbugs.IFindBugsEngine2,3
java.edu.umd.cs.findbugs.PackageStats,16
java5.edu.umd.cs.findbugs.gui2.NewProjectWizard,15
java5.edu.umd.cs.findbugs.gui2.DeadBugFilter,2
java.edu.umd.cs.findbugs.jaif.JAIFScanner,2
java.edu.umd.cs.findbugs.util.FutureValue,1
java.edu.umd.cs.findbugs.classfile.engine.asm.ClassNodeAnalysisEngine,2
java.edu.umd.cs.findbugs.ba.SimplePathEnumerator,2
java.edu.umd.cs.findbugs.detect.TestDataflowAnalysis,6
java.edu.umd.cs.findbugs.graph.VertexCombinator,2
java.edu.umd.cs.findbugs.detect.FindUnrelatedTypesInGenericContainer,61
java.edu.umd.cs.findbugs.ba.jsr305.ValidationSecurityManager,4
junit.edu.umd.cs.findbugs.io.IOTest,1
java.edu.umd.cs.findbugs.detect.CalledMethods,3
java.edu.umd.cs.findbugs.detect.DontUseEnum,2
java.edu.umd.cs.findbugs.ba.obl.ObligationAnalysis,12
java.edu.umd.cs.findbugs.asm.FBClassReader,3
tools.edu.umd.cs.findbugs.tools.FixIndentation,11
java.edu.umd.cs.findbugs.cloud.db.IPAddressLookup,3
java.edu.umd.cs.findbugs.plan.DetectorFactorySelector,2
java.edu.umd.cs.findbugs.ba.jsr305.Analysis,4
java.edu.umd.cs.findbugs.AbstractSwingGuiCallback,2
java.edu.umd.cs.findbugs.jaif.JAIFTokenKind,2
java.edu.umd.cs.findbugs.util.Bag,3
java.edu.umd.cs.findbugs.BugRankCategory,8
java5.edu.umd.cs.findbugs.gui2.SorterDialog,7
java.edu.umd.cs.findbugs.ba.heap.StoreDataflow,1
java.edu.umd.cs.findbugs.cloud.db.DBCloud,50
java.edu.umd.cs.findbugs.detect.BuildNonNullAnnotationDatabase,9
java.edu.umd.cs.findbugs.classfile.UncheckedAnalysisException,2
java.edu.umd.cs.findbugs.FindBugsMessageFormat,5
java.edu.umd.cs.findbugs.RecursiveFileSearch,2
gui.edu.umd.cs.findbugs.gui2.SpringUtilities,1
java.edu.umd.cs.findbugs.ba.ReturnPathDataflow,1
java.edu.umd.cs.findbugs.detect.ReadReturnShouldBeChecked,2
java.edu.umd.cs.findbugs.filter.ClassMatcher,2
java.edu.umd.cs.findbugs.log.Profiler,19
junit.edu.umd.cs.findbugs.TigerSubstitutesTest,1
java.edu.umd.cs.findbugs.ba.npe.PointerUsageRequiringNonNullValue,5
java.edu.umd.cs.findbugs.workflow.ObfuscateBugs,5
java.edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder,13
java.edu.umd.cs.findbugs.log.LogSync,4
java.edu.umd.cs.findbugs.LaunchAppropriateUI,9
java.edu.umd.cs.findbugs.classfile.engine.ClassParser,7
java.edu.umd.cs.findbugs.detect.NoteCheckReturnValueAnnotations,2
java.edu.umd.cs.findbugs.classfile.FieldOrMethodName,2
java.edu.umd.cs.findbugs.io.IO,12
java.edu.umd.cs.findbugs.bugReporter.SuppressDecorator,3
java.edu.umd.cs.findbugs.detect.Stream,4
java.edu.umd.cs.findbugs.detect.UnreadFields,41
java.edu.umd.cs.findbugs.graph.AbstractDepthFirstSearch,3
java.edu.umd.cs.findbugs.classfile.engine.bcel.MethodGenFactory,4
java.edu.umd.cs.findbugs.NoClassesFoundToAnalyzeException,2
java.edu.umd.cs.findbugs.workflow.ListErrors,1
junit.edu.umd.cs.findbugs.config.UserPreferencesTest,3
