Component, CC
org.apache.coyote.http11.upgrade.UpgradeNioProcessor,20
javax.el.ELContextListener,2
org.apache.jasper.compiler.ELNode,9
org.apache.tomcat.jni.Error,6
org.apache.naming.resources.Resource,4
org.apache.catalina.startup.FailedContext,33
org.apache.coyote.http11.filters.BufferedInputFilter,12
javax.net.websocket.DefaultClientConfiguration,2
org.apache.tomcat.jni.Procattr,3
org.apache.el.parser.AstLessThan,3
org.apache.tomcat.util.digester.NodeCreateRule,4
javax.annotation.PreDestroy,4
org.apache.catalina.ant.RolesTask,2
org.apache.jasper.util.Entry,4
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,9
org.apache.tomcat.util.bcel.classfile.ConstantFieldref,7
org.apache.catalina.storeconfig.LoaderSF,5
org.apache.tomcat.util.http.fileupload.FileDeleteStrategy,4
javax.websocket.EndpointConfiguration,4
javax.websocket.DeploymentException,2
org.apache.el.parser.ELParserTreeConstants,7
org.apache.catalina.valves.AbstractAccessLogValve,2
org.apache.catalina.tribes.transport.nio.NioSender,13
org.apache.catalina.manager.JMXProxyServlet,16
javax.websocket.ClientEndpointConfiguration,7
org.apache.naming.resources.jndi.Handler,3
org.apache.tomcat.websocket.PojoMessageHandlerBasicBase,3
org.apache.catalina.tribes.Member,5
org.apache.tomcat.util.collections.ConcurrentWeakHashMap,2
org.apache.catalina.ssi.SSIConfig,5
org.apache.tomcat.util.http.SetCookieSupport,11
org.apache.coyote.http11.HeadersTooLargeException,1
org.apache.tomcat.dbcp.dbcp2.DriverManagerConnectionFactory,2
javax.servlet.ServletResponse,8
org.apache.catalina.ssi.SSIFsize,6
javax.servlet.jsp.JspWriter,4
org.apache.naming.TransactionRef,5
org.apache.el.stream.StreamELResolverImpl,3
org.apache.catalina.ha.ClusterValve,5
org.apache.tomcat.util.modeler.BaseNotificationBroadcaster,5
org.apache.catalina.ha.deploy.FarmWarDeployer,27
org.apache.tomcat.util.buf.ByteChunk,25
org.apache.jasper.compiler.SmapUtil,12
org.apache.catalina.connector.CoyoteAdapter,112
org.apache.jasper.EmbeddedServletOptions,14
org.apache.tomcat.util.digester.CallParamRule,8
org.apache.tomcat.util.bcel.classfile.ConstantString,12
org.apache.jasper.xmlparser.ParserUtils,8
javax.mail.internet.MimeMessage,3
org.apache.catalina.core.StandardPipeline,13
org.apache.catalina.core.ThreadLocalLeakPreventionListener,7
org.apache.coyote.http11.filters.ChunkedOutputFilter,9
org.apache.tomcat.jni.FileInfo,3
org.apache.tomcat.dbcp.dbcp2.DelegatingResultSet,2
org.apache.tomcat.jni.ProcErrorCallback,3
org.apache.catalina.deploy.ContextEjb,4
org.apache.tomcat.dbcp.pool2.KeyedObjectPool,2
javax.servlet.http.HttpSessionListener,3
javax.net.websocket.extensions.Frame,2
org.apache.jasper.runtime.BodyContentImpl,4
org.apache.el.parser.AstEmpty,3
org.apache.catalina.webresources.WarURLStreamHandler,3
org.apache.coyote.http11.InternalNioInputBuffer,43
org.apache.catalina.authenticator.SingleSignOn,17
org.apache.tomcat.util.digester.WithDefaultsRulesWrapper,6
org.apache.catalina.startup.EngineConfig,5
org.apache.catalina.ha.ClusterMessage,6
org.apache.tomcat.util.http.HttpMessages,5
org.apache.tomcat.util.modeler.Util,2
org.apache.catalina.manager.StatusTransformer,16
org.apache.tomcat.util.collections.MultiMap,1
org.apache.catalina.tribes.group.RpcCallback,3
org.apache.coyote.http11.Http11NioProtocol,92
org.apache.el.parser.AstLambdaParameters,2
org.apache.catalina.tribes.transport.AbstractSender,6
org.apache.catalina.AccessLog,5
org.apache.tomcat.dbcp.dbcp2.PStmtKey,1
javax.websocket.EncodeException,1
javax.servlet.HttpMethodConstraintElement,2
org.apache.tomcat.jni.SSL,14
org.apache.tomcat.PeriodicEventListener,3
org.apache.catalina.core.ApplicationSessionCookieConfig,13
javax.net.websocket.ClientEndpointConfiguration,2
javax.servlet.jsp.tagext.BodyTagSupport,5
org.apache.tomcat.websocket.Transformation,4
org.apache.jasper.xmlparser.XMLChar,6
javax.el.ELProcessor,8
org.apache.coyote.ajp.AjpAprProtocol,58
org.apache.tomcat.util.buf.UDecoder,13
org.apache.tomcat.dbcp.pool2.ObjectPool,2
org.apache.tomcat.util.collections.ConcurrentCache,2
javax.el.BeanNameELResolver,10
org.apache.tomcat.util.bcel.classfile.StackMapType,11
javax.servlet.SessionCookieConfig,3
org.apache.coyote.http11.upgrade.AbstractServletOutputStream,26
org.apache.tomcat.util.modeler.NotificationInfo,6
org.apache.el.ValueExpressionLiteral,6
org.apache.el.parser.AstDotSuffix,8
org.apache.tomcat.util.digester.XercesParser,5
org.apache.tomcat.websocket.WsPongMessage,3
org.apache.tomcat.dbcp.pool2.PoolUtils,2
org.apache.catalina.valves.ValveBase,16
org.apache.tomcat.util.http.fileupload.DiskFileItem,1
org.apache.catalina.tribes.transport.MultiPointSender,7
org.apache.catalina.deploy.ServletDef,10
org.apache.jasper.el.JspMethodNotFoundException,2
org.apache.el.parser.Node,3
org.apache.tomcat.websocket.PojoEndpointConfiguration,5
org.apache.jasper.runtime.JspFragmentHelper,3
org.apache.tomcat.websocket.WsProtocolHandler,14
org.apache.tomcat.util.bcel.classfile.EnclosingMethod,12
org.apache.tomcat.websocket.BackgroundProcessManager,4
org.apache.catalina.realm.X509SubjectDnRetriever,3
org.apache.coyote.http11.UpgradeOutbound,3
javax.servlet.http.HttpSession,7
org.apache.tomcat.util.http.fileupload.util.package-info,3
org.apache.catalina.websocket.WsFrameHeader,4
org.apache.coyote.spdy.SpdyProcessor,33
javax.servlet.jsp.tagext.JspIdConsumer,1
org.apache.coyote.http11.upgrade.Constants,3
org.apache.el.parser.AstMapEntry,2
org.apache.jasper.Constants,23
org.apache.tomcat.websocket.ReadBufferOverflowException,1
org.apache.catalina.LifecycleState,5
org.apache.tomcat.websocket.server.WsRemoteEndpointImplServer,14
org.apache.catalina.core.ApplicationContextFacade,20
org.apache.catalina.ssi.SSIFlastmod,8
org.apache.tomcat.dbcp.dbcp2.DelegatingConnection,2
org.apache.juli.ClassLoaderLogManager,16
org.apache.tomcat.websocket.server.WsServlet,21
org.apache.catalina.storeconfig.WatchedResourceSF,4
org.apache.tomcat.dbcp.dbcp2.PoolableConnection,4
org.apache.catalina.ssi.SSISet,5
org.apache.tomcat.util.bcel.classfile.LocalVariableTypeTable,20
org.apache.jasper.compiler.JspDocumentParser,33
javax.servlet.jsp.JspFactory,4
javax.servlet.annotation.WebListener,4
org.apache.catalina.tribes.util.StringManager,6
javax.servlet.jsp.tagext.TagInfo,3
org.apache.tomcat.util.net.DefaultServerSocketFactory,7
org.apache.tomcat.util.http.parser.HttpParser,17
org.apache.tomcat.util.descriptor.tld.TagXml,2
javax.websocket.WebSocketOpen,2
org.apache.catalina.storeconfig.Constants,3
org.apache.jasper.tagplugins.jstl.core.Choose,4
org.apache.catalina.ha.session.DeltaManager,74
org.apache.catalina.startup.DigesterFactory,6
org.apache.catalina.websocket.Utf8Decoder,3
org.apache.coyote.http11.upgrade.UpgradeBioProcessor,16
org.apache.tomcat.websocket.AsyncChannelWrapperSecure,14
org.apache.tomcat.jni.Local,3
org.apache.coyote.http11.filters.VoidInputFilter,11
org.apache.tomcat.util.bcel.util.BCELComparator,5
org.apache.tomcat.websocket.ServerContainerImpl,18
org.apache.tomcat.websocket.pojo.PojoMessageHandlerBasicPong,3
org.apache.coyote.http11.AbstractOutputBuffer,40
javax.servlet.Registration,4
org.apache.tomcat.dbcp.dbcp2.SwallowedExceptionLogger,1
org.apache.tomcat.util.descriptor.web.ContextResource,3
org.apache.catalina.util.ExtensionValidator,18
org.apache.tomcat.util.http.fileupload.LimitedInputStream,1
org.apache.tomcat.util.descriptor.tagplugin.TagPluginParser,3
org.apache.tomcat.util.codec.binary.BaseNCodec,7
org.apache.el.lang.VariableMapperFactory,2
org.apache.jasper.compiler.TagLibraryInfoImpl,32
org.apache.tomcat.util.modeler.OperationInfo,5
org.apache.coyote.ContainerThreadMarker,1
org.apache.catalina.tribes.transport.bio.BioReplicationTask,12
org.apache.coyote.ActionHook,2
org.apache.catalina.authenticator.NonLoginAuthenticator,10
org.apache.tomcat.jni.OS,3
org.apache.catalina.util.LifecycleBase,25
org.apache.jasper.util.FastRemovalDequeue,10
org.apache.catalina.util.MsgDigest,2
org.apache.catalina.ant.ResourcesTask,5
javax.annotation.security.RunAs,3
javax.el.ImportHandler,4
org.apache.tomcat.spdy.SpdyContext,13
org.apache.naming.resources.BaseDirContext,22
javax.servlet.http.WebConnection,7
org.apache.tomcat.dbcp.pool2.impl.AbandonedConfig,2
org.apache.catalina.InstanceEvent,8
org.apache.catalina.ha.backend.Proxy,4
org.apache.tomcat.websocket.FutureToSendHandler,2
org.apache.tomcat.util.descriptor.LocalResolver,5
org.apache.tomcat.dbcp.dbcp2.datasources.PooledConnectionAndInfo,2
org.apache.catalina.deploy.ErrorPage,7
org.apache.catalina.webresources.AbstractFileResourceSet,10
org.apache.catalina.ha.authenticator.SingleSignOnMessage,6
org.apache.catalina.ContainerServlet,4
javax.servlet.jsp.tagext.TagExtraInfo,3
org.apache.jasper.servlet.JspCServletContext,28
org.apache.tomcat.util.http.fileupload.FileItemHeaders,5
org.apache.tomcat.util.digester.ParserFeatureSetterFactory,3
org.apache.tomcat.websocket.pojo.PojoMessageHandlerAsyncBase,4
org.apache.tomcat.util.bcel.classfile.ElementValue,13
org.apache.catalina.deploy.ContextResourceLink,4
org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor,7
org.apache.catalina.tribes.RemoteProcessException,3
javax.el.StaticFieldELResolver,6
org.apache.tomcat.dbcp.dbcp2.PoolingConnection,2
javax.websocket.DefaultClientEndpointConfiguration,2
org.apache.catalina.tribes.UniqueId,6
org.apache.catalina.ha.session.ClusterManagerBase,26
org.apache.tomcat.util.threads.DedicatedThreadExecutor,5
org.apache.catalina.websocket.MessageInbound,12
org.apache.tomcat.websocket.pojo.PojoMessageHandlerWholeText,13
org.apache.catalina.WebResource,3
org.apache.tomcat.util.IntrospectionUtils,20
org.apache.catalina.ant.JMXSetTask,4
org.apache.tomcat.util.descriptor.web.ContextService,3
org.apache.catalina.connector.OutputBuffer,31
org.apache.tomcat.util.descriptor.web.NamingResources,3
org.apache.catalina.ant.AbstractCatalinaCommandTask,2
javax.servlet.annotation.HttpConstraint,2
org.apache.catalina.session.StandardSessionFacade,8
org.apache.tomcat.util.scan.NonClosingJarInputStream,2
org.apache.catalina.tribes.membership.Constants,7
javax.websocket.PongMessage,2
org.apache.catalina.startup.UserConfig,10
org.apache.tomcat.websocket.AsyncChannelWrapperNonSecure,4
org.apache.tomcat.websocket.server.WsListener,6
org.apache.tomcat.jni.socket.HostInfo,3
org.apache.coyote.http11.Http11Nio2Processor,17
javax.websocket.Encoder,3
org.apache.tomcat.util.descriptor.web.SecurityConstraint,3
org.apache.catalina.loader.StandardClassLoaderMBean,5
org.apache.catalina.comet.CometEvent,4
org.apache.catalina.loader.JdbcLeakPrevention,4
org.apache.el.parser.AstConcatenation,2
org.apache.coyote.http11.upgrade.UpgradeInbound,5
org.apache.tomcat.util.bcel.classfile.ParameterAnnotations,7
org.apache.tomcat.util.net.NioChannel,14
org.apache.tomcat.jni.SSLExt,6
org.apache.coyote.http11.filters.FlushableGZIPOutputStream,11
javax.servlet.jsp.tagext.Tag,4
org.apache.tomcat.websocket.TransformationFactory,4
org.apache.tomcat.dbcp.pool2.impl.EvictionConfig,2
javax.ejb.EJBs,2
org.apache.tomcat.websocket.pojo.PojoEndpointClient,5
javax.annotation.security.PermitAll,4
org.apache.el.stream.Optional,4
org.apache.catalina.mbeans.RoleMBean,6
org.apache.catalina.connector.RequestFacade,17
org.apache.tomcat.util.bcel.classfile.SourceFile,16
org.apache.catalina.ha.backend.MultiCastSender,7
javax.servlet.jsp.JspPage,3
org.apache.jasper.compiler.JDTCompiler,14
org.apache.tomcat.websocket.Constants,15
org.apache.tomcat.util.descriptor.web.TaglibDescriptorImpl,2
javax.servlet.jsp.HttpJspPage,3
org.apache.tomcat.util.http.RequestUtil,2
org.apache.catalina.mapper.Constants,1
javax.net.websocket.annotations.WebSocketError,2
org.apache.tomcat.jni.Stdlib,3
org.apache.catalina.util.Enumerator,6
org.apache.tomcat.dbcp.pool2.TrackedUse,2
org.apache.tomcat.util.scan.JarFileUrlJar,4
org.apache.catalina.tribes.transport.nio.NioReplicationTask,10
org.apache.catalina.users.AbstractUser,6
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor,6
org.apache.tomcat.dbcp.dbcp2.datasources.UserPassKey,2
org.apache.catalina.deploy.ContextEnvironment,4
org.apache.tomcat.websocket.Utf8Decoder,10
org.apache.coyote.spdy.SpdyProxyProtocol,13
org.apache.coyote.http11.upgrade.AprServletInputStream,17
org.apache.tomcat.util.bcel.classfile.Utility,27
org.apache.tomcat.websocket.PojoMessageHandlerBasicPong,3
org.apache.catalina.manager.HTMLManagerServlet,48
javax.servlet.http.HttpServlet,20
org.apache.el.parser.AstLambdaExpression,19
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsSerSource,9
javax.servlet.jsp.tagext.TagData,4
org.apache.tomcat.util.net.NioEndpoint,137
org.apache.tomcat.util.log.CaptureLog,2
org.apache.catalina.User,4
org.apache.tomcat.util.digester.AbstractObjectCreationFactory,5
org.apache.catalina.webresources.JarWarResourceSet,11
org.apache.jasper.compiler.TldLocationsCache,29
org.apache.coyote.http11.UpgradeInbound,3
org.apache.coyote.http11.InternalOutputBuffer,26
org.apache.catalina.mbeans.ServiceMBean,3
javax.servlet.jsp.tagext.JspFragment,3
org.apache.tomcat.dbcp.pool2.impl.DefaultEvictionPolicy,2
org.apache.tomcat.websocket.server.WsServerContainer,41
org.apache.catalina.ant.ServerinfoTask,4
org.apache.jasper.compiler.Collector,2
org.apache.tomcat.util.http.fileupload.Streams,1
org.apache.catalina.servlets.Constants,2
org.apache.catalina.valves.RemoteHostValve,6
org.apache.tomcat.websocket.server.WsRemoteEndpointServer,14
org.apache.tomcat.util.bcel.classfile.ConstantMethodref,7
org.apache.tomcat.util.bcel.classfile.ConstantValue,15
org.apache.tomcat.util.bcel.classfile.ConstantDouble,11
org.apache.catalina.servlets.WebdavServlet,35
org.apache.tomcat.util.res.StringManager,12
org.apache.tomcat.util.descriptor.web.JspPropertyGroup,3
org.apache.tomcat.util.digester.SetTopRule,4
org.apache.tomcat.jni.Mmap,3
org.apache.tomcat.dbcp.pool2.BaseObjectPool,2
org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPoolConfig,2
javax.el.StandardELContext,5
org.apache.tomcat.util.bcel.classfile.SimpleElementValue,11
org.apache.jasper.compiler.JarScannerFactory,4
org.apache.catalina.ha.session.SessionMessage,7
org.apache.tomcat.util.buf.Constants,2
org.apache.tomcat.util.descriptor.Constants,2
org.apache.catalina.ha.tcp.SimpleTcpCluster,36
org.apache.tomcat.websocket.pojo.PojoMessageHandlerAsyncString,3
javax.servlet.jsp.tagext.TagLibraryInfo,8
org.apache.tomcat.websocket.server.WsTimeout,3
org.apache.tomcat.websocket.pojo.package-info,1
org.apache.catalina.ha.CatalinaCluster,8
org.apache.tomcat.websocket.pojo.PojoMessageHandlerWholePong,6
org.apache.tomcat.spdy.SpdyFrame,9
org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPool,5
org.apache.naming.resources.Constants,4
org.apache.coyote.http11.AbstractInputBuffer,24
org.apache.tomcat.util.http.fileupload.FileUploadException,2
org.apache.catalina.Session,11
org.apache.coyote.http11.filters.IdentityInputFilter,13
org.apache.tomcat.util.digester.SetPropertyRule,4
org.apache.catalina.connector.Response,60
org.apache.catalina.webresources.TraceWrapperInputStream,4
org.apache.juli.DateFormatCache,9
org.apache.tomcat.websocket.pojo.PojoMessageHandlerBasicBase,4
org.apache.tomcat.dbcp.dbcp2.PoolingDataSource,2
org.apache.catalina.valves.JDBCAccessLogValve,18
org.apache.tomcat.util.bcel.classfile.Unknown,18
org.apache.tomcat.util.digester.RuleSet,3
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDOMSource,3
org.apache.catalina.webresources.JarResourceSet,14
org.apache.naming.resources.VirtualDirContext,8
javax.servlet.http.ProtocolHandler,5
org.apache.jasper.compiler.ELParser,19
org.apache.catalina.storeconfig.StandardEngineSF,7
org.apache.coyote.http11.filters.ChunkedInputFilter,34
org.apache.catalina.deploy.SessionConfig,3
org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask,4
org.apache.jasper.el.JspMethodExpression,4
org.apache.tomcat.util.descriptor.web.ContextTransaction,3
org.apache.tomcat.util.codec.binary.Hex,1
org.apache.catalina.valves.RemoteAddrValve,6
org.apache.catalina.ant.jmx.JMXAccessorSetTask,7
org.apache.catalina.SessionEvent,6
org.apache.tomcat.util.descriptor.web.JspConfigDescriptorImpl,4
org.apache.catalina.tribes.MembershipListener,5
org.apache.tomcat.util.http.fileupload.util.Streams,10
javax.servlet.annotation.MultipartConfig,3
org.apache.jasper.el.JspValueExpression,4
org.apache.tomcat.util.http.fileupload.FileItemHeadersSupport,4
javax.net.websocket.RemoteEndpoint,2
org.apache.tomcat.util.codec.Encoder,3
org.apache.el.parser.AstMethodParameters,6
org.apache.el.parser.JJTELParserState,3
javax.servlet.http.Cookie,15
org.apache.tomcat.JarScanner,7
org.apache.tomcat.util.collections.MultiMapValuesEnumeration,1
org.apache.catalina.DistributedManager,3
org.apache.tomcat.util.codec.DecoderException,3
org.apache.tomcat.spdy.NetSupportSocket,8
org.apache.jasper.tagplugins.jstl.core.Catch,3
org.apache.tomcat.util.descriptor.web.SecurityCollection,3
org.apache.coyote.Response,32
org.apache.tomcat.dbcp.dbcp2.AbandonedTrace,2
javax.servlet.http.HttpUtils,6
javax.websocket.EndpointFactory,3
org.apache.tomcat.util.threads.CounterLatch,4
org.apache.tomcat.dbcp.dbcp2.cpdsadapter.package-info,2
org.apache.coyote.http11.InputFilter,5
org.apache.tomcat.util.descriptor.XmlErrorHandler,2
org.apache.tomcat.util.bcel.classfile.ConstantUtf8,12
org.apache.jasper.tagplugins.jstl.core.Set,6
org.apache.catalina.ha.deploy.Constants,2
org.apache.catalina.ha.backend.HeartbeatListener,5
org.apache.catalina.mbeans.GroupMBean,6
org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor,4
org.apache.tomcat.dbcp.pool2.PooledObjectFactory,2
org.apache.tomcat.util.http.fileupload.IOUtils,6
org.apache.catalina.storeconfig.WrapperListenerSF,4
org.apache.catalina.startup.ConnectorCreateRule,4
org.apache.tomcat.util.digester.GenericParser,4
org.apache.catalina.session.PersistentManager,5
org.apache.tomcat.util.http.parser.SimpleNode,2
org.apache.jasper.xmlparser.EncodingMap,7
org.apache.catalina.core.ApplicationContext,62
org.apache.catalina.core.DummyResponse,4
org.apache.catalina.core.ApplicationFilterConfig,18
org.apache.websocket.WsSci,1
org.apache.catalina.tribes.MembershipService,6
org.apache.tomcat.jni.Status,3
org.apache.catalina.core.AsyncContextImpl,64
org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor,5
org.apache.el.parser.AstSemicolon,2
org.apache.catalina.mbeans.MBeanFactory,29
org.apache.tomcat.util.net.jsse.JSSEImplementation,11
javax.net.websocket.CloseReason,2
org.apache.catalina.util.SessionConfig,2
org.apache.tomcat.websocket.PojoMessageHandlerAsyncBase,4
org.apache.tomcat.util.net.SSLImplementation,6
org.apache.catalina.storeconfig.StandardServerSF,8
org.apache.catalina.ant.FindLeaksTask,2
org.apache.catalina.tribes.membership.McastService,14
org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool,6
org.apache.tomcat.util.file.Matcher,8
org.apache.tomcat.dbcp.dbcp2.package-info,3
org.apache.el.parser.ELParserTokenManager,10
javax.annotation.Resource,7
org.apache.tomcat.util.codec.BinaryDecoder,3
org.apache.tomcat.util.buf.Utf8Encoder,4
org.apache.catalina.ant.ReloadTask,5
org.apache.tomcat.util.digester.Rules,3
org.apache.jasper.compiler.JavacErrorDetail,7
org.apache.catalina.tribes.transport.RxTaskPool,5
org.apache.catalina.core.ApplicationFilterChain,15
org.apache.el.parser.BooleanNode,5
org.apache.tomcat.util.bcel.classfile.FieldOrMethod,7
org.apache.tomcat.websocket.pojo.PojoEndpointConfiguration,4
org.apache.tomcat.websocket.pojo.PojoMessageHandlerWholeBase,10
org.apache.el.stream.Stream,19
javax.websocket.Decoder,3
org.apache.catalina.ha.Constants,2
javax.net.websocket.annotations.WebSocketPathParam,2
org.apache.catalina.util.ServerInfo,9
org.apache.el.ValueExpressionImpl,8
org.apache.juli.FileHandler,16
org.apache.tomcat.util.bcel.classfile.StackMapEntry,19
org.apache.el.parser.ELParserConstants,5
javax.net.websocket.annotations.WebSocketMessage,2
org.apache.naming.resources.ResourceCache,7
org.apache.catalina.filters.RemoteIpFilter,17
org.apache.catalina.websocket.WsOutbound,30
javax.annotation.security.DenyAll,5
javax.servlet.jsp.tagext.SimpleTag,2
org.apache.catalina.realm.DataSourceRealm,13
org.apache.el.parser.AstInteger,4
javax.servlet.annotation.WebInitParam,4
org.apache.tomcat.util.digester.ObjectCreateRule,5
org.apache.catalina.webresources.Cache,18
org.apache.jasper.runtime.ServletResponseWrapperInclude,4
org.apache.tomcat.util.net.SocketStatus,6
org.apache.tomcat.util.buf.Ascii,8
javax.servlet.http.HttpServletRequestWrapper,14
org.apache.catalina.ha.tcp.ReplicationValve,18
org.apache.tomcat.websocket.PojoMessageHandlerAsyncString,3
javax.websocket.DefaultClientEndpointConfig,4
org.apache.tomcat.util.http.fileupload.util.mime.Base64Decoder,7
org.apache.catalina.core.ApplicationFilterFactory,8
javax.annotation.security.DeclareRoles,3
org.apache.el.util.MessageFactory,6
org.apache.jasper.compiler.tagplugin.TagPlugin,2
org.apache.tomcat.websocket.PojoMessageHandlerBasic,3
org.apache.tomcat.websocket.server.WsContextListener,4
org.apache.coyote.http11.filters.GzipOutputFilter,11
org.apache.coyote.http11.UpgradeOutputStream,3
org.apache.el.util.Validation,5
org.apache.catalina.startup.TldRuleSet,5
org.apache.tomcat.util.net.SecureNioChannel,21
javax.net.websocket.Endpoint,2
javax.websocket.ServerContainer,5
org.apache.tomcat.util.buf.StringCache,9
org.apache.jasper.compiler.JarResource,3
org.apache.catalina.util.Introspection,6
org.apache.tomcat.websocket.pojo.PojoUriTemplate,2
org.apache.catalina.ha.util.IDynamicProperty,2
org.apache.catalina.valves.rewrite.RewriteMap,3
javax.websocket.SessionException,1
javax.websocket.ClientEndpointConfigurationBuilder,3
org.apache.catalina.core.AccessLogAdapter,2
org.apache.tomcat.util.net.jsse.openssl.OpenSSLCipherConfigurationParser,6
javax.servlet.ServletRequestWrapper,9
org.apache.tomcat.jni.Library,10
org.apache.tomcat.websocket.server.WsMappingResult,1
javax.websocket.server.DefaultServerEndpointConfig,2
org.apache.catalina.loader.ResourceEntry,5
org.apache.tomcat.util.http.parser.HttpParserTokenManager,3
org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSourceFactory,2
javax.servlet.jsp.el.ELException,4
javax.servlet.http.HttpServletResponse,6
org.apache.catalina.filters.Constants,7
org.apache.tomcat.util.threads.ResizableExecutor,2
org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition,6
org.apache.tomcat.util.bcel.classfile.ConstantFloat,12
org.apache.jasper.el.FunctionMapperImpl,3
org.apache.catalina.startup.ContextRuleSet,9
org.apache.coyote.http11.Http11Protocol,73
javax.persistence.PersistenceContext,2
org.apache.tomcat.util.http.parser.MediaType,5
org.apache.tomcat.util.modeler.RegistryMBean,3
org.apache.catalina.mbeans.MemoryUserDatabaseMBean,7
org.apache.catalina.storeconfig.StoreFileMover,3
javax.servlet.SingleThreadModel,5
javax.servlet.annotation.WebFilter,3
org.apache.catalina.session.FileStore,12
org.apache.catalina.manager.ManagerServlet,45
org.apache.tomcat.util.bcel.classfile.AnnotationElementValue,9
org.apache.catalina.filters.SetCharacterEncodingFilter,3
org.apache.catalina.ha.authenticator.ClusterSingleSignOnListener,9
org.apache.catalina.ssi.SSIInclude,6
org.apache.jasper.compiler.JspRuntimeContext,21
org.apache.tomcat.util.net.SSLUtil,5
org.apache.tomcat.util.digester.ArrayStack,4
org.apache.catalina.filters.RequestFilter,10
org.apache.catalina.tribes.transport.DataSender,3
javax.websocket.EndpointConfig,2
javax.el.ValueReference,3
org.apache.catalina.tribes.group.RpcMessage,6
org.apache.catalina.manager.Constants,10
javax.websocket.server.WebSocketPathParam,2
org.apache.naming.ServiceRef,6
org.apache.catalina.util.Conversions,3
org.apache.tomcat.util.net.jsse.openssl.Protocol,2
org.apache.el.parser.AstGreaterThanEqual,3
org.apache.catalina.util.CharsetMapper,6
org.apache.tomcat.spdy.NetSupportOpenSSL,7
org.apache.tomcat.websocket.pojo.PojoMessageHandlerBasicString,3
org.apache.coyote.http11.upgrade.UpgradeServletOutputStream,5
org.apache.tomcat.util.net.NioBlockingSelector,22
org.apache.tomcat.util.net.AprEndpoint,176
javax.servlet.descriptor.JspPropertyGroupDescriptor,1
org.apache.el.ExpressionFactoryImpl,7
org.apache.jasper.xmlparser.XMLStringBuffer,5
org.apache.coyote.Adapter,7
org.apache.catalina.ha.jmx.ClusterJmxHelper,5
org.apache.tomcat.dbcp.dbcp2.DriverConnectionFactory,2
javax.annotation.ManagedBean,1
org.apache.catalina.UserDatabase,4
org.apache.catalina.valves.CometConnectionManagerValve,10
org.apache.catalina.deploy.ContextTransaction,6
org.apache.catalina.tribes.transport.bio.util.FastQueue,12
org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPoolMXBean,5
org.apache.catalina.valves.Constants,6
org.apache.catalina.core.ApplicationHttpResponse,10
org.apache.tomcat.dbcp.dbcp2.PoolablePreparedStatement,2
org.apache.naming.HandlerRef,3
org.apache.tomcat.websocket.PojoMessageHandlerBasicString,3
org.apache.jasper.el.ELContextImpl,10
javax.net.websocket.HandshakeRequest,3
org.apache.tomcat.util.descriptor.web.ContextEnvironment,3
org.apache.tomcat.util.descriptor.tld.TagFile,3
org.apache.catalina.util.IOTools,4
org.apache.naming.factory.MailSessionFactory,7
org.apache.jasper.compiler.ParserController,16
org.apache.tomcat.util.http.fileupload.servlet.ServletFileUpload,8
javax.el.ValueExpression,5
org.apache.tomcat.jni.PoolCallback,3
org.apache.jasper.JspCompilationContext,27
org.apache.tomcat.util.http.FastHttpDateFormat,9
org.apache.catalina.deploy.ContextLocalEjb,4
org.apache.catalina.valves.RequestFilterValve,14
org.apache.tomcat.util.digester.ObjectCreationFactory,3
org.apache.tomcat.util.buf.C2BConverter,17
org.apache.tomcat.util.http.fileupload.util.mime.ParseException,2
org.apache.catalina.ant.BaseRedirectorHelperTask,8
org.apache.tomcat.util.bcel.classfile.ConstantInterfaceMethodref,7
javax.servlet.jsp.tagext.TryCatchFinally,2
javax.websocket.Session,11
org.apache.catalina.deploy.NamingResources,21
org.apache.tomcat.util.bcel.classfile.ElementValuePair,7
org.apache.jasper.servlet.TldScanner,18
org.apache.tomcat.dbcp.dbcp2.DataSourceConnectionFactory,2
org.apache.tomcat.websocket.WsPingMessage,2
org.apache.jasper.xmlparser.UTF8Reader,7
org.apache.coyote.http11.UpgradeInputStream,3
org.apache.naming.factory.BeanFactory,7
javax.xml.ws.WebServiceRef,3
org.apache.tomcat.util.http.parser.Authorization,1
org.apache.catalina.manager.util.BaseSessionComparator,3
javax.net.websocket.annotations.WebSocketOpen,2
org.apache.catalina.util.URLEncoder,5
org.apache.catalina.core.ApplicationResponse,8
org.apache.catalina.tribes.util.TcclThreadFactory,3
javax.net.websocket.SendHandler,2
org.apache.catalina.startup.Embedded,21
org.apache.catalina.storeconfig.StoreDescription,4
